plan_id,facility_id,prefecture,facility,category,treatment,status,match_score,document_url,amount,tax,unit,products,score,page,excerpt,qc_reason,error
P00292,F0250,東京都,仙川整形外科,第二種,脂肪由来SVF（非培養）による変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2003049/5/0,580000,税別,,,10,5,"きます。細胞の加工に係る消耗品の費用、医療技術を考慮し、実際に必要となる費用については 下記金額となります。 ・1 関節 :580,000 円(税抜) ・2関節同時施術の場合:680,000 円(税抜) 2関節同時施術の場合は、脂肪採取量を少し多めにとらせて頂きますが細胞の加工に係る消耗",line-level strong price context,
P00292,F0250,東京都,仙川整形外科,第二種,脂肪由来SVF（非培養）による変形性関節症の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2003049/5/0,680000,税別,,,10,5,"下記金額となります。 ・1 関節 :580,000 円(税抜) ・2関節同時施術の場合:680,000 円(税抜) 2関節同時施術の場合は、脂肪採取量を少し多めにとらせて頂きますが細胞の加工に係る消耗 品の費用を抑えることが可能なため、別日で2関節施術する場合よりも安価で提供させていただ",line-level strong price context,
P00293,F0250,東京都,仙川整形外科,第二種,多血小板血漿（PRP）を用いた整形外科疾患に対する組織修復,AUTO,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2103009/5/0,63000,税別,1 回,TriCeLL,14,5,"当医院において実施される本治療および本治療に必要な検査などの費用は全額自己負担となります。 施術料は部位を問わずCondensia システム : 1 回 48,400 円(税抜価格 44,000 円、消費税 4,400 円)、TriCell PRP Kit:1 回 69,300 円(税抜価格 63,000 円、消費税 6,300 円)です。ご不明な 点は医師・スタッフにお尋ねください。ご不明な点は医師・スタッフにお尋ねください。 治療を受けることを拒否することについて",line-level strong price context,
P00293,F0250,東京都,仙川整形外科,第二種,多血小板血漿（PRP）を用いた整形外科疾患に対する組織修復,AUTO,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2103009/5/0,69300,税別,1 回,TriCeLL,14,5,"当医院において実施される本治療および本治療に必要な検査などの費用は全額自己負担となります。 施術料は部位を問わずCondensia システム : 1 回 48,400 円(税抜価格 44,000 円、消費税 4,400 円)、TriCell PRP Kit:1 回 69,300 円(税抜価格 63,000 円、消費税 6,300 円)です。ご不明な 点は医師・スタッフにお尋ねください。ご不明な点は医師・スタッフにお尋ねください。 治療を受けることを拒否することについて",line-level strong price context,
P00293,F0250,東京都,仙川整形外科,第二種,多血小板血漿（PRP）を用いた整形外科疾患に対する組織修復,AUTO,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2103009/5/0,44000,税別,1 回,TriCeLL,11,5,"この治療は公的保険の対象ではありませんので、当医院の所定の施術料をお支払いいただきます。 当医院において実施される本治療および本治療に必要な検査などの費用は全額自己負担となります。 施術料は部位を問わずCondensia システム : 1 回 48,400 円(税抜価格 44,000 円、消費税 4,400 円)、TriCell PRP Kit:1 回 69,300 円(税抜価格 63,000 円、消費税 6,300 円)です。ご不明な 点は医師・スタッフにお尋ねください。ご不明な点は医師・スタッフにお尋ねください。",line-level strong price context,
P00293,F0250,東京都,仙川整形外科,第二種,多血小板血漿（PRP）を用いた整形外科疾患に対する組織修復,AUTO,0.98,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2103009/5/0,48400,税別,1 回,TriCeLL,11,5,"この治療は公的保険の対象ではありませんので、当医院の所定の施術料をお支払いいただきます。 当医院において実施される本治療および本治療に必要な検査などの費用は全額自己負担となります。 施術料は部位を問わずCondensia システム : 1 回 48,400 円(税抜価格 44,000 円、消費税 4,400 円)、TriCell PRP Kit:1 回 69,300 円(税抜価格 63,000 円、消費税 6,300 円)です。ご不明な 点は医師・スタッフにお尋ねください。ご不明な点は医師・スタッフにお尋ねください。",line-level strong price context,
P00296,F0283,東京都,公益財団法人日産厚生会 玉川病院,第三種,自己多血小板血漿（PRP）を用いた整形外科領域における軟部組織治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2301063/5/0,100000,税別,1 回,GPS,8,,"逆に ステロイド剤の副作用で重篤な感染症の誘発・骨粗鬆症の増悪・薬剤離脱困難等が生じてし まう可能性があります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 GPSIIIシステム使用 1 回 100,000円(税抜) ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります。 その際には、再度採血をさせていただく場合があります。 ま",,
P00297,F0260,東京都,北里大学北里研究所病院,第三種,自己多血小板血漿（PRP）を用いた運動器軟部組織損傷の治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2409055/5/0,132000,税込,1 回,GPS,8,,"逆に ステロイド剤の副作用で重篤な感染症の誘発・骨粗鬆症の増悪・薬剤離脱困難等が生じてし まう可能性があります。 治療にかかる費用について この治療は公的保険の対象ではありませんので、当施設にて施術料をお支払いいただきます。 ・PRP 療法 GPSIIIシステム使用 1 回 132,000円(税込) ※患者さまの症状により施術料が変わる場合は別途、ご説明いたします。 その他治療についての注意事項 患者さまの体調が良くない場合や、採取した血液の状態によっては、PRP を分離できないこ とがあります。 その際には、再度採血をさせていただく場合があります。 ま",,
P00240,F0322,東京都,医療法人社団 順清会 Total Cell Clinic TOKYO,第二種,自己脂肪由来間葉系幹細胞を用いた変形性膝関節症の治療,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2407002/5/0,50000,不明,,,0,17,"無料 2年目以降 保管細胞 1-5 本 年額 50,000 円+税 保管細胞 6-10 本 年額 100,000 円+税 <キャンセル時の払い戻しについて>",price candidates remain ambiguous,
P00240,F0322,東京都,医療法人社団 順清会 Total Cell Clinic TOKYO,第二種,自己脂肪由来間葉系幹細胞を用いた変形性膝関節症の治療,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2407002/5/0,100000,不明,,,0,17,"2年目以降 保管細胞 1-5 本 年額 50,000 円+税 保管細胞 6-10 本 年額 100,000 円+税 <キャンセル時の払い戻しについて> 区分",price candidates remain ambiguous,
P00241,F0322,東京都,医療法人社団 順清会 Total Cell Clinic TOKYO,第二種,自己脂肪由来間葉系幹細胞を用いた変形性関節症治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2407003/5/0,3300000,税込,,,8,,"本治療の提供にかかる費用は、培養 にかかる細胞加工費、幹細胞投与費、検体輸送費、検査費、薬剤などの消耗備品を含め、 患者様に負担していただきます。脂肪採取し分離した細胞で培養を行う場合は、3,850,000 円(税込)を患者様ご自身にご負担いただきます。ただし、凍結保存した細胞で培養を行 う場合は、3,300,000円(税込)となります。 細胞加工施設にて本治療に使用する幹細胞の培養中及び出荷の際に、細胞に何らかの汚染 や形態異常が疑われ、本治療による効果が期待できない、もしくは 本治療を行う患者様に 不利益が生じると判断した場合には、医師の判断で本治療を中止することがあります。ま た、予定細胞数を培養で得られず、その培養した細胞数では、本治療に",,
P00241,F0322,東京都,医療法人社団 順清会 Total Cell Clinic TOKYO,第二種,自己脂肪由来間葉系幹細胞を用いた変形性関節症治療,AUTO,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2407003/5/0,3850000,税込,,,8,,"12. 本治療の費用について <治療費について> 本治療は、保険適用外の治療(自由診療)であるため、本治療の提供にかかる費用は、培養 にかかる細胞加工費、幹細胞投与費、検体輸送費、検査費、薬剤などの消耗備品を含め、 患者様に負担していただきます。脂肪採取し分離した細胞で培養を行う場合は、3,850,000 円(税込)を患者様ご自身にご負担いただきます。ただし、凍結保存した細胞で培養を行 う場合は、3,300,000円(税込)となります。 細胞加工施設にて本治療に使用する幹細胞の培養中及び出荷の際に、細胞に何らかの汚染 や形態異常が疑われ、本治療による効果が期待できない、もしくは 本治療を行う患者様に 不利益が生じると判断した場合には、医",,
P00317,F0209,東京都,医療法人社団ICVS 東京クリニック,第二種,慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（動脈投与）,QC,1.0,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2605064/5/0,15400,不明,,,7,9,"1.外来初診料 [11,000 円] 問診(痛みの評価等および医師とのカウンセリング)の料金が含まれています。 2. 事前検査の料金 [15,400 円] 感染症の検査※・血液検査(生化学/血球数算定検査)・心電図・CAVI 検査などの料金が含まれています。 (※HIV 抗原・抗体同時定性、HCV 抗体/CLEIA、HBs 抗原/CLIA、HBe 抗原/CLIA、HTLV1 抗体",price candidates remain ambiguous,
