plan_id,mhlw_plan_code,v41_lane,facility_id,prefecture,facility,category,treatment,treatment_class,status_source,status_normalized,postprocess_resolution,document_url,price_type,amount,amount_min,amount_max,tax,unit,products,makers,product_pair_method,postprocess_reason,score,page,excerpt,synthetic_postprocess
V41_02C2510041,02C2510041,B,V41F792727709A,埼玉県,UT整形外科　武蔵浦和,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510041/5/0,point,66000,,,税込,1 回,Condensia,京セラ,nearest_preceding_product_in_excerpt,treatment_label_nearest,10,5,"血液分離専用容器キットによる提供価格 各1 回: カウンセリング料・初診料:3,000 円(税込) PRP:(京セラCondensia システム)使用 ・・・・・・・・1 回66,000 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治療後 の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。",False
V41_02C2510041,02C2510041,B,V41F792727709A,埼玉県,UT整形外科　武蔵浦和,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2510041/5/0,point,33000,,,税込,,,,context_token,ancillary_label_nearest,9,6,"つでも取りやめることができます。その場合、その後の治療について一切不利益は受け ません。(ただし下記のキャンセル料は申し受けます) 京セラ:採血後~投与前:1 本につき33,000 円(税込) もしこの治療を受けることに同意しない場合も、最適と考えられる治療を実施できる ように患者様の治療に最善を尽くします。",False
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,50000,,,税別,1 回(1 部位),ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,6,7,"費用(税別) ACP 1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円",False
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,35000,,,税別,,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,0,7,"費用(税別) ACP 1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円",True
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,150000,,,不明,1 回(1 部位),ACP MAX,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,5,7,"1 回(1 部位) 95,000 円 ACP MAX 1 回(1 部位) 150,000 円 (3) 採血を開始してからのキャンセルについては、キャンセル費用をいただ きます。",False
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,35000,,,不明,1 回(1 部位),ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,2,7,"1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円",False
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,95000,,,不明,1 回(1 部位),ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,2,7,"1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円 ACP MAX 1 回(1 部位) 150,000 円",False
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,95000,,,不明,,ACP,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,0,7,"1 回(1 部位) 50,000 円 ACP(学割) 1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円",True
V41_01C2509053,01C2509053,A,V41F533B893B49,埼玉県,さいたま整形外科クリニック,第三種,自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）,PRP,QC,AUTO,structured_product_price_table,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509053/5/0,point,150000,,,不明,,ACP MAX,Arthrex,nearest_preceding_product_in_excerpt,treatment_label_nearest,0,7,"1 回(1 部位) 35,000 円 ACP ダブルショット 1 回(1 部位) 95,000 円 ACP MAX 1 回(1 部位) 150,000 円",True
V41_01C2508068,01C2508068,B,V41FB53520C338,埼玉県,ミューズシティクリニック,第三種,自己多血小板血漿(PRP)を用いた筋・腱・靭帯の軟部組織再生療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508068/5/0,point,30000,,,税込,,,,context_token,treatment_label_nearest,10,1,"る場合があります。 □ 本治療にかかる費用は以下の通りです。 PRP 1ml/採血量 約10ml =30,000円(消費税込) PRP 2ml/採血量 約20ml =50,000円(消費税込) □ 細胞提供者と受領者(施術対象者)は同一人のため、細胞提供者",False
V41_01C2508068,01C2508068,B,V41FB53520C338,埼玉県,ミューズシティクリニック,第三種,自己多血小板血漿(PRP)を用いた筋・腱・靭帯の軟部組織再生療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2508068/5/0,point,50000,,,税込,,,,context_token,treatment_label_nearest,10,1,"□ 本治療にかかる費用は以下の通りです。 PRP 1ml/採血量 約10ml =30,000円(消費税込) PRP 2ml/採血量 約20ml =50,000円(消費税込) □ 細胞提供者と受領者(施術対象者)は同一人のため、細胞提供者 の選択は行いません。",False
V41_01C2606058,01C2606058,C,V41FEF8B2EF031,埼玉県,伊奈整形外科・せぼねクリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606058/5/0,point,28500,,,税込,1 回,Condensia,京セラ,nearest_preceding_product_in_excerpt,treatment_label_nearest,9,,"がご使用できない自由診療です。そのため、患者様の費用負担が他 の治療よりも高額になることがあります。当院において実施される本治療および本治療に必 要な検査などの費用は全額自己負担となります。 血液分離専用容器キットによる施術料1 回: 3種:PRP【京セラ コンデンシアキット 使用】 1回28,500 円(税込) ※患者様の症状によっては、治療を数回行うことがあります。治療前、または治 療後の状態から担当医師が判断し、患者様にお伝えしご相談させて頂きます。 ※治療内容・回数により1回あたりの費用が減額される場合がございます。施術する前に 詳細な説明をいたしますので、ご納得いただいた上で施術いただきますようお願い申し 上げます。",False
V41_01C2606058,01C2606058,C,V41FEF8B2EF031,埼玉県,伊奈整形外科・せぼねクリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606058/5/0,point,10000,,,不明,,,,context_token,below_minimum_treatment_price,-8,,"を 受けた後に同意されない場合でも、一切不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただし、キャンセル料はご負担いただきます。 (採血後のキャンセル料 10,000 円 加工後のキャンセル料 15,000 円) もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます。 11. 試",False
V41_01C2606058,01C2606058,C,V41FEF8B2EF031,埼玉県,伊奈整形外科・せぼねクリニック,第三種,四肢の筋・腱・靱帯及びその付着部の傷害を対象とした自家多血小板血漿（PRP）注入療法,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2606058/5/0,point,15000,,,不明,,,,context_token,ancillary_label_nearest,-8,,"不利益を受けることはありません。 また同様に、治療を受けることに同意した場合であっても、投与までの間でしたら、いつ でも取りやめることができます。この場合でも、一切不利益を受けません。 ただし、キャンセル料はご負担いただきます。 (採血後のキャンセル料 10,000 円 加工後のキャンセル料 15,000 円) もしこの治療を受けることに同意されない場合も、最適と考えられる治療を実施できるよ うに患者様の治療に最善を尽くします。 ただし、治療を行った後は、健康管理・アフターフォローのために必要に応じて適切な検 査を受けていただき、医学的に問題がないかを確認させていただきます。 11. 試料等の保管及び廃棄の方法について",False
V41_02C2001042,02C2001042,D,V41FCFF9E4141A,埼玉県,医療法人　川久保病院,第三種,自己多血小板血漿（PRP)を用いた整形外科治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2001042/5/0,point,20000,,,税込,,,,context_token,treatment_label_nearest,8,,の肘の 静脈から採血します。 □血小板活性を保つためにアドレナリン含有リドカインを少量加え ます。 □PRP注入後、腫れや内出血が起こることがあります。 □施術後にホットタオルで加温します。 □他の治療法との比較;ヒアルロン酸注射や光線治療法とは機序が 異なり、類似する方法はありません。 □治療費は2万円(消費税込)です。 PRPの治療効果 □PRP注入は、アキレス腱炎、膝蓋腱炎、足底腱膜炎等の治癒促進の効 果が期待できます。又、完全にシワ・タルミを改善するものではな く、個人の自然治癒力を利用しているため、徐々に改善するが、そ の治療効果に個人差があること及び治療効果を保証するものではあ りません。また、治癒促進やシワ・タルミの程度によ,False
V41_03C2607036,03C2607036,A,V41F4C2EF63423,埼玉県,"医療法人元志会
川越TACA川越下肢静脈瘤膝関節クリニック",第二種,多血小板血漿を用いた整形外科疾患に対する関節内治療,PRP,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2607036/5/0,point,100000,,,税別,,,,context_token,treatment_label_nearest,8,,と(同意の撤回)ができます。同意を 撤回された場合でも、適切な治療を受けることができますので、患者さんに特に 不利益が生じることはありません。 11. 患者さんの費用負担について 本治療は保険適用されていないために、全額自費診療となり費用は以下の通 りです。PRP を投与する費用をすべて含み、片膝10 万円(税抜)モニター5 万 円(税抜)になります。 12. 担当医師及び相談窓口 以下の担当医師が、あなたを担当致しますので、いつでもご相談ください。 この治療について知りたいことや、ご心配なことがありましたら、遠慮なく担 当医師にご相談下さい。 ●担当医師 :志村一馬 《緊急対応 / 相談窓口》 本治療への、ご意見、ご質問、苦情な,False
